z1,z2,u_score,avg_selection_prob
-8.951228288378749,-6.8450569264072785,0.0,0.0005909962028503478
-8.951228288378749,-6.318514085914411,0.0,0.0005909962028503478
-8.951228288378749,-5.791971245421544,0.0,0.0005909962028503478
-8.951228288378749,-5.2654284049286755,0.0,0.0005909962028503478
-8.951228288378749,-4.738885564435808,0.0,0.0005909962028503478
-8.951228288378749,-4.212342723942941,0.0,0.0005909962028503478
-8.951228288378749,-3.6857998834500734,0.0008333333333333334,0.0005916838074300127
-8.951228288378749,-3.1592570429572056,0.0033333333333333335,0.0005937514249246376
-8.951228288378749,-2.6327142024643377,0.005833333333333334,0.0005958262676332206
-8.951228288378749,-2.1061713619714704,0.0075,0.0005052929662172834
-8.951228288378749,-1.5796285214786028,0.01,0.0005070586940667572
-8.951228288378749,-1.0530856809857352,0.010833333333333334,0.0005076486401248161
-8.951228288378749,-0.5265428404928676,0.013333333333333334,0.0006020943999666379
-8.951228288378749,0.0,0.015833333333333335,0.0006041983968973533
-8.951228288378749,0.5265428404928676,0.015833333333333335,0.0006041983968973533
-8.951228288378749,1.0530856809857352,0.015833333333333335,0.0006041983968973533
-8.951228288378749,1.5796285214786028,0.009166666666666667,0.000598604007451357
-8.951228288378749,2.1061713619714704,0.005,0.00011363958713620108
-8.951228288378749,2.6327142024643377,0.0033333333333333335,0.00011337561608863072
-8.951228288378749,3.1592570429572056,0.0033333333333333335,0.00011337561608863072
-8.951228288378749,3.6857998834500734,0.0008333333333333334,0.0005916838074300127
-8.951228288378749,4.212342723942941,0.0,0.0005909962028503478
-8.951228288378749,4.738885564435808,0.0,0.0005909962028503478
-8.951228288378749,5.2654284049286755,0.0,0.0005909962028503478
-8.951228288378749,5.791971245421544,0.0,0.0005909962028503478
-8.951228288378749,6.318514085914411,0.0,0.0005909962028503478
-8.951228288378749,6.8450569264072785,0.0,0.0005909962028503478
-8.951228288378749,7.371599766900147,0.0,0.0005909962028503478
-8.951228288378749,7.898142607393014,0.0,0.0005909962028503478
-8.951228288378749,8.424685447885881,0.0,0.0005909962028503478
-8.951228288378749,8.951228288378749,0.0,0.0005909962028503478
-8.951228288378749,9.477771128871616,0.0,0.0005909962028503478
-8.951228288378749,10.004313969364484,0.0,0.0005909962028503478
-8.951228288378749,10.530856809857351,0.0,0.0005909962028503478
-8.951228288378749,11.05739965035022,0.0,0.0005909962028503478
-8.424685447885881,-11.05739965035022,0.0,0.0005909962028503478
-8.424685447885881,-10.530856809857351,0.0,6.207660749752614e-05
-8.424685447885881,-10.004313969364484,0.0,6.207660749752614e-05
-8.424685447885881,-9.477771128871616,0.0,6.207660749752614e-05
-8.424685447885881,-8.951228288378749,0.0,0.0005909962028503478
-8.424685447885881,-8.424685447885881,0.0,0.0005909962028503478
-8.424685447885881,-7.898142607393014,0.0,0.0005909962028503478
-8.424685447885881,-7.371599766900147,0.0,0.0005909962028503478
-8.424685447885881,-6.8450569264072785,0.0,0.0005909962028503478
-8.424685447885881,-6.318514085914411,0.0,0.0005909962028503478
-8.424685447885881,-5.791971245421544,0.0,0.0005909962028503478
-8.424685447885881,-5.2654284049286755,0.0,0.0005909962028503478
-8.424685447885881,-4.738885564435808,0.0,0.0005909962028503478
-8.424685447885881,-4.212342723942941,0.0,0.0005909962028503478
-8.424685447885881,-3.6857998834500734,0.0016666666666666668,0.0005923722120149155
-8.424685447885881,-3.1592570429572056,0.004166666666666667,0.0005944422351142662
-8.424685447885881,-2.6327142024643377,0.0075,0.000597213522578006
-8.424685447885881,-2.1061713619714704,0.013333333333333334,0.0005094225997908811
-8.424685447885881,-1.5796285214786028,0.0175,0.0005123929855672735
-8.424685447885881,-1.0530856809857352,0.024166666666666666,0.0005171816703655339
-8.424685447885881,-0.5265428404928676,0.029166666666666667,0.0006155445153220962
-8.424685447885881,0.0,0.034166666666666665,0.0006198540276427055
-8.424685447885881,0.5265428404928676,0.029166666666666667,0.0006155445153220962
-8.424685447885881,1.0530856809857352,0.025833333333333333,0.0006126881654000074
-8.424685447885881,1.5796285214786028,0.019166666666666665,0.0006070151675506225
-8.424685447885881,2.1061713619714704,0.005833333333333334,0.00011377180304582827
-8.424685447885881,2.6327142024643377,0.0033333333333333335,0.00011337561608863072
-8.424685447885881,3.1592570429572056,0.0033333333333333335,0.00011337561608863072
-8.424685447885881,3.6857998834500734,0.0008333333333333334,0.00038390421703457403
-8.424685447885881,4.212342723942941,0.0,0.00038345807621667304
-8.424685447885881,4.738885564435808,0.0,0.00038345807621667304
-8.424685447885881,5.2654284049286755,0.0,0.0005909962028503478
-8.424685447885881,5.791971245421544,0.0,0.0005909962028503478
-8.424685447885881,6.318514085914411,0.0,0.0005909962028503478
-8.424685447885881,6.8450569264072785,0.0,0.0005909962028503478
-8.424685447885881,7.371599766900147,0.0,0.0005909962028503478
-8.424685447885881,7.898142607393014,0.0,0.0005909962028503478
-8.424685447885881,8.424685447885881,0.0,0.0005909962028503478
-8.424685447885881,8.951228288378749,0.0,0.0005909962028503478
-8.424685447885881,9.477771128871616,0.0,0.0005909962028503478
-8.424685447885881,10.004313969364484,0.0,0.0005909962028503478
-8.424685447885881,10.530856809857351,0.0,0.0005909962028503478
-8.424685447885881,11.05739965035022,0.0,0.0005909962028503478
-7.898142607393014,-11.05739965035022,0.0,0.0005909962028503478
-7.898142607393014,-10.530856809857351,0.0,0.0005909962028503478
-7.898142607393014,-10.004313969364484,0.0,0.0005909962028503478
-7.898142607393014,-9.477771128871616,0.0,0.0005909962028503478
-7.898142607393014,-8.951228288378749,0.0,0.0005909962028503478
-7.898142607393014,-8.424685447885881,0.0,0.0005909962028503478
-7.898142607393014,-7.898142607393014,0.0,0.0005909962028503478
-7.898142607393014,-7.371599766900147,0.0,0.0005909962028503478
-7.898142607393014,-6.8450569264072785,0.0,0.0005909962028503478
-7.898142607393014,-6.318514085914411,0.0,0.0005909962028503478
-7.898142607393014,-5.791971245421544,0.0,0.0005909962028503478
-7.898142607393014,-5.2654284049286755,0.0,0.0005909962028503478
-7.898142607393014,-4.738885564435808,0.0,0.0005909962028503478
-7.898142607393014,-4.212342723942941,0.0,0.0005909962028503478
-7.898142607393014,-3.6857998834500734,0.0008333333333333334,0.0005916838074300127
-7.898142607393014,-3.1592570429572056,0.006666666666666667,0.0005965194918338726
-7.898142607393014,-2.6327142024643377,0.014166666666666666,0.0006027949169324171
-7.898142607393014,-2.1061713619714704,0.02,0.0005141835241755274
-7.898142607393014,-1.5796285214786028,0.024166666666666666,0.0005171816703655339
-7.898142607393014,-1.0530856809857352,0.0375,0.0005268937194361814
-7.898142607393014,-0.5265428404928676,0.0525,0.0006359153178126663
-7.898142607393014,0.0,0.049166666666666664,0.0006329644399747919
-7.898142607393014,0.5265428404928676,0.04583333333333333,0.0006300272552809099
-7.898142607393014,1.0530856809857352,0.04,0.0006249199402407888
